timestamp	phase	round	attempt	case	case_order	subject	pair_order	items	repeats	wall_raw	rss_kb	exit	affinity	valid	raw_file	command
2026-08-30T20:34:57,288748705+09:00	measured	8	1	braced_ast_10k	3	candidate	1	10000	8	0:20.24	35788	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o03_braced_ast_10k_candidate.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=braced_ast YULANG_GATE2_SEQUENCE_ITEMS=10000 YULANG_GATE2_SEQUENCE_REPEATS=8 /home/momot/rust/yulang/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:35:17,639618682+09:00	measured	8	1	braced_ast_10k	3	baseline	2	10000	8	0:18.83	35648	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o03_braced_ast_10k_baseline.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=braced_ast YULANG_GATE2_SEQUENCE_ITEMS=10000 YULANG_GATE2_SEQUENCE_REPEATS=8 /tmp/yulang-gate2-final.TM8ChV/baseline/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:35:41,551511366+09:00	measured	8	1	braced_ast_1k	4	candidate	1	1000	50	0:13.13	10636	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o04_braced_ast_1k_candidate.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=braced_ast YULANG_GATE2_SEQUENCE_ITEMS=1000 YULANG_GATE2_SEQUENCE_REPEATS=50 /home/momot/rust/yulang/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:35:54,803733233+09:00	measured	8	1	braced_ast_1k	4	baseline	2	1000	50	0:12.07	10368	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o04_braced_ast_1k_baseline.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=braced_ast YULANG_GATE2_SEQUENCE_ITEMS=1000 YULANG_GATE2_SEQUENCE_REPEATS=50 /tmp/yulang-gate2-final.TM8ChV/baseline/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:36:11,961271494+09:00	measured	8	1	indented_direct_10k	5	candidate	1	10000	8	0:30.40	10404	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o05_indented_direct_10k_candidate.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=indented_direct YULANG_GATE2_SEQUENCE_ITEMS=10000 YULANG_GATE2_SEQUENCE_REPEATS=8 /home/momot/rust/yulang/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:36:42,446408449+09:00	measured	8	1	indented_direct_10k	5	baseline	2	10000	8	0:27.56	10264	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o05_indented_direct_10k_baseline.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=indented_direct YULANG_GATE2_SEQUENCE_ITEMS=10000 YULANG_GATE2_SEQUENCE_REPEATS=8 /tmp/yulang-gate2-final.TM8ChV/baseline/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:37:15,114678935+09:00	measured	8	1	indented_direct_1k	6	candidate	1	1000	50	0:17.54	8704	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o06_indented_direct_1k_candidate.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=indented_direct YULANG_GATE2_SEQUENCE_ITEMS=1000 YULANG_GATE2_SEQUENCE_REPEATS=50 /home/momot/rust/yulang/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:37:32,770534210+09:00	measured	8	1	indented_direct_1k	6	baseline	2	1000	50	0:16.76	8448	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o06_indented_direct_1k_baseline.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=indented_direct YULANG_GATE2_SEQUENCE_ITEMS=1000 YULANG_GATE2_SEQUENCE_REPEATS=50 /tmp/yulang-gate2-final.TM8ChV/baseline/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:37:54,642234014+09:00	measured	8	1	indented_ast_10k	7	candidate	1	10000	8	0:25.70	35680	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o07_indented_ast_10k_candidate.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=indented_ast YULANG_GATE2_SEQUENCE_ITEMS=10000 YULANG_GATE2_SEQUENCE_REPEATS=8 /home/momot/rust/yulang/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:38:20,493884419+09:00	measured	8	1	indented_ast_10k	7	baseline	2	10000	8	0:23.19	35668	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o07_indented_ast_10k_baseline.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=indented_ast YULANG_GATE2_SEQUENCE_ITEMS=10000 YULANG_GATE2_SEQUENCE_REPEATS=8 /tmp/yulang-gate2-final.TM8ChV/baseline/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:38:48,800386098+09:00	measured	8	1	indented_ast_1k	8	candidate	1	1000	50	0:17.43	10640	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o08_indented_ast_1k_candidate.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=indented_ast YULANG_GATE2_SEQUENCE_ITEMS=1000 YULANG_GATE2_SEQUENCE_REPEATS=50 /home/momot/rust/yulang/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:39:06,338995893+09:00	measured	8	1	indented_ast_1k	8	baseline	2	1000	50	0:17.42	10500	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r08_a1_o08_indented_ast_1k_baseline.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=indented_ast YULANG_GATE2_SEQUENCE_ITEMS=1000 YULANG_GATE2_SEQUENCE_REPEATS=50 /tmp/yulang-gate2-final.TM8ChV/baseline/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
2026-08-30T20:39:28,892913631+09:00	measured	9	1	indented_ast_1k	1	baseline	1	1000	50	0:13.81	10372	0	10	1	/tmp/yulang-gate2-final.TM8ChV/ordinary/measured/raw/measured_r09_a1_o01_indented_ast_1k_baseline.raw	taskset -c 10 /usr/bin/time -v env YULANG_GATE2_SEQUENCE_CASE=indented_ast YULANG_GATE2_SEQUENCE_ITEMS=1000 YULANG_GATE2_SEQUENCE_REPEATS=50 /tmp/yulang-gate2-final.TM8ChV/baseline/target/debug/deps/yu_syntax-cda0f60d5589725d --ignored --exact grammar::expression::tests::gate2_statement_sequence_performance_harness --nocapture
